shipment_id,warehouse_id,customer_id,scheduled_date,actual_delivery,delay_flag,delay_hours
SHP-000898,WH03,CUST-00123,2024-09-07,2024-09-07 18:00,N,0.0
SHP-001259,kewdale wh,CUST-00134,2024-04-18,2024-04-19 18:00,1,42.4
SHP-000096,fremantle wh,CUST-00074,2024-04-13,2024-04-13 15:00,N,0.0
SHP-002095,Fremantle WH,CUST-00003,2024-10-20,2024-10-20 10:00,0,0.0
SHP-002128,WH02,CUST-00176,2024-11-24,2024-11-24 13:00,0,0.0
SHP-000843,Fremantle WH,CUST-00050,2024-11-18,2024-11-18 16:00,No,0.0
SHP-002489,fremantle wh,CUST-00117,2023-10-11,2023-10-11 08:00,false,0.0
SHP-PEAK-00701,Perth WH,CUST-00040,2023-11-08,2023-11-08 09:00,N,0.0
SHP-004854,Kewdale WH,CUST-00130,2024-11-02,2024-11-02 04:00,FALSE,0.0
SHP-004059,WH01,CUST-00112,2024-05-10,2024-05-10 09:00,N,0.0
SHP-004042,Fremantle WH,CUST-00103,2024-03-14,2024-03-15 01:00,true,25.4
SHP-PEAK-00267,,CUST-00093,2023-12-05,2023-12-05 17:00,FALSE,0.0
SHP-PEAK-00014,fremantle wh,CUST-00022,2024-12-22,2024-12-22 04:00,No,0.0
SHP-000323,perth wh,CUST-00132,2024-09-19,2024-09-19 05:00,N,0.0
SHP-004245,perth wh,CUST-00062,2023-06-23,2023-06-23 15:00,false,0.0
SHP-002105,kewdale wh,CUST-00001,2023-10-24,2023-10-24 19:00,N,0.0
SHP-003322,WH03,CUST-00086,2023-08-11,2023-08-11 08:00,N,0.0
SHP-000335,Kewdale WH,CUST-00048,2024-07-11,2024-07-11 18:00,false,0.0
SHP-004740,WH03,CUST-00032,2024-01-28,2024-01-28 10:00,N,0.0
SHP-000333,fremantle wh,CUST-00064,2024-06-03,2024-06-03 23:00,1,23.4
SHP-000834,WH03,CUST-00162,2023-04-16,2023-04-16 10:00,FALSE,0.0
SHP-003665,fremantle wh,CUST-00025,2024-11-08,2024-11-08 15:00,N,0.0
SHP-004928,,CUST-00032,2023-06-23,2023-06-24 02:00,Y,26.0
SHP-002674,,CUST-00073,2023-07-12,2023-07-12 14:00,0,0.0
SHP-004305,Perth WH,CUST-00145,2023-11-02,2023-11-02 05:00,0,0.0
SHP-003632,WH03,CUST-00096,2024-06-02,2024-06-02 17:00,N,0.0
SHP-000732,,CUST-00169,2024-06-27,2024-06-27 10:00,FALSE,0.0
SHP-000292,WH03,CUST-00025,2024-06-30,2024-06-30 13:00,No,0.0
SHP-000185,WH01,CUST-00035,2023-05-23,2023-05-23 00:00,false,0.0
SHP-003045,WH03,CUST-00147,2024-12-19,2024-12-20 12:00,Y,36.2
SHP-002645,Fremantle WH,CUST-00095,2023-09-10,2023-09-10 04:00,N,0.0
SHP-PEAK-00486,Fremantle WH,CUST-00075,2024-11-10,2024-11-10 16:00,false,0.0
SHP-000534,perth wh,CUST-00013,2024-01-01,2024-01-02 04:00,Y,28.1
SHP-PEAK-00675,WH03,CUST-00010,2024-12-22,2024-12-23 22:00,1,46.6
SHP-003459,WH01,CUST-00017,2024-07-22,2024-07-22 00:00,0,0.0
SHP-004393,Perth WH,CUST-00070,2024-12-15,2024-12-15 00:00,0,0.0
SHP-003872,Kewdale WH,CUST-00158,2023-08-08,2023-08-08 05:00,false,0.0
SHP-000658,kewdale wh,CUST-00042,2023-08-18,2023-08-18 10:00,TRUE,10.1
SHP-001256,WH01,CUST-00013,2024-01-30,2024-01-30 12:00,N,0.0
SHP-003379,WH03,CUST-00119,2023-05-05,2023-05-05 07:00,No,0.0
SHP-002523,fremantle wh,CUST-00185,2023-07-09,2023-07-09 15:00,false,0.0
SHP-PEAK-00495,Kewdale WH,CUST-00178,2023-11-17,2023-11-17 01:00,Yes,1.1
SHP-002463,Fremantle WH,CUST-00144,2023-07-23,2023-07-23 05:00,No,0.0
SHP-000899,Kewdale WH,CUST-00054,2023-01-22,2023-01-23 22:00,1,46.8
SHP-000429,Kewdale WH,ORPHAN-45,2024-01-02,2024-01-02 08:00,false,0.0
SHP-003958,WH01,CUST-00170,2023-06-01,2023-06-01 10:00,false,0.0
SHP-003363,Kewdale WH,CUST-00094,2024-11-10,2024-11-10 10:00,0,0.0
SHP-PEAK-00146,WH03,CUST-00198,2024-12-22,2024-12-22 12:00,false,0.0
SHP-PEAK-00243,fremantle wh,CUST-00018,2023-11-13,2023-11-13 07:00,0,0.0
SHP-001223,kewdale wh,CUST-00005,2023-01-26,2023-01-26 07:00,TRUE,7.1
SHP-004532,WH01,CUST-00009,2023-12-26,2023-12-26 19:00,0,0.0
SHP-001651,,CUST-00119,2024-03-30,2024-03-30 07:00,1,7.5
SHP-001426,Kewdale WH,CUST-00062,2024-03-26,2024-03-26 11:00,N,0.0
SHP-003012,kewdale wh,CUST-00016,2023-05-26,2023-05-26 02:00,N,0.0
SHP-PEAK-00757,WH01,CUST-00030,2024-12-23,2024-12-23 16:00,0,0.0
SHP-001895,WH02,CUST-00112,2024-09-24,2024-09-24 07:00,false,0.0
SHP-004167,Fremantle WH,CUST-00050,2024-10-20,2024-10-21 12:00,Yes,36.1
SHP-002331,fremantle wh,CUST-00081,2024-10-29,2024-10-29 15:00,No,0.0
SHP-001555,,CUST-00008,2024-01-07,2024-01-07 17:00,true,17.8
SHP-003600,Perth WH,CUST-00093,2024-07-21,2024-07-21 02:00,FALSE,0.0
SHP-002285,fremantle wh,CUST-00137,2024-07-15,2024-07-15 01:00,false,0.0
SHP-PEAK-00232,Kewdale WH,CUST-00040,2024-12-05,2024-12-05 16:00,FALSE,0.0
SHP-004835,WH03,CUST-00101,2023-11-04,2023-11-04 19:00,false,0.0
SHP-PEAK-00761,fremantle wh,CUST-00141,2023-11-26,2023-11-26 17:00,N,0.0
SHP-002196,WH02,CUST-00184,2023-03-17,2023-03-17 08:00,false,0.0
SHP-004343,,CUST-00189,2024-04-19,2024-04-19 17:00,0,0.0
SHP-004232,perth wh,CUST-00149,2024-02-11,2024-02-11 15:00,N,0.0
SHP-003494,WH02,CUST-00025,2024-05-11,2024-05-11 10:00,N,0.0
SHP-PEAK-00790,WH02,CUST-00054,2024-12-01,2024-12-01 00:00,No,0.0
SHP-004555,WH01,CUST-00124,2023-09-07,2023-09-07 17:00,0,0.0
SHP-001655,Fremantle WH,CUST-00032,2023-05-17,2023-05-17 00:00,false,0.0
SHP-001127,fremantle wh,CUST-00173,2024-11-05,2024-11-05 06:00,FALSE,0.0
SHP-004082,WH01,CUST-00074,2024-04-10,2024-04-10 09:00,false,0.0
SHP-PEAK-00160,WH03,CUST-00093,2023-11-18,2023-11-18 04:00,0,0.0
SHP-003376,WH03,CUST-00022,2024-12-14,2024-12-14 19:00,1,19.3
SHP-003971,Kewdale WH,CUST-00005,2024-07-09,2024-07-09 08:00,No,0.0
SHP-001946,Perth WH,CUST-00091,2023-12-26,2023-12-26 15:00,false,0.0
SHP-001293,fremantle wh,CUST-00095,2023-08-05,2023-08-05 13:00,true,13.8
SHP-000071,perth wh,CUST-00123,2023-08-17,2023-08-17 08:00,Yes,8.7
SHP-001719,,CUST-00181,2024-12-16,2024-12-16 02:00,FALSE,0.0
SHP-001306,WH01,CUST-00100,2023-11-17,2023-11-17 19:00,false,0.0
SHP-002516,Kewdale WH,CUST-00004,2024-11-03,2024-11-03 09:00,false,0.0
SHP-003936,Kewdale WH,CUST-00012,2024-10-09,2024-10-09 17:00,false,0.0
SHP-003529,WH01,CUST-00198,2024-03-20,2024-03-20 03:00,0,0.0
SHP-001508,kewdale wh,CUST-00013,2023-11-13,2023-11-13 11:00,No,0.0
SHP-004259,fremantle wh,CUST-00119,2023-06-24,2023-06-24 08:00,FALSE,0.0
SHP-000832,perth wh,CUST-00044,2024-03-05,2024-03-05 18:00,0,0.0
SHP-PEAK-00126,,CUST-00145,2024-11-07,2024-11-07 13:00,No,0.0
SHP-001780,Perth WH,CUST-00138,2023-10-28,2023-10-29 17:00,true,41.1
SHP-004723,kewdale wh,CUST-00019,2024-03-12,2024-03-12 23:00,true,23.7
SHP-000239,WH02,CUST-00114,2024-02-06,2024-02-06 13:00,false,0.0
SHP-000093,WH01,CUST-00065,2023-02-24,2023-02-25 10:00,Y,34.7
SHP-002092,WH01,CUST-00059,2024-02-23,2024-02-23 19:00,N,0.0
SHP-PEAK-00572,WH03,CUST-00184,2024-11-15,2024-11-15 10:00,false,0.0
SHP-PEAK-00339,WH02,CUST-00006,2024-12-03,2024-12-03 05:00,N,0.0
SHP-003939,Fremantle WH,CUST-00145,2024-11-10,2024-11-10 13:00,No,0.0
SHP-001581,WH02,CUST-00183,2024-10-06,2024-10-06 02:00,0,0.0
SHP-003652,Kewdale WH,CUST-00122,2024-01-16,2024-01-16 07:00,No,0.0
SHP-001002,perth wh,CUST-00033,2023-02-28,2023-02-28 10:00,0,0.0
SHP-002910,perth wh,CUST-00122,2024-03-02,2024-03-02 10:00,No,0.0
SHP-PEAK-00075,Fremantle WH,CUST-00023,2023-12-30,2023-12-30 20:00,1,20.3
SHP-002167,Fremantle WH,CUST-00072,2024-08-06,2024-08-06 06:00,No,0.0
SHP-PEAK-00269,Perth WH,CUST-00100,2023-11-14,2023-11-14 17:00,No,0.0
SHP-000958,WH01,CUST-00061,2024-01-11,2024-01-11 01:00,FALSE,0.0
SHP-003606,Fremantle WH,CUST-00084,2023-08-29,2023-08-29 02:00,No,0.0
SHP-004644,WH01,CUST-00142,2023-11-14,2023-11-14 15:00,false,0.0
SHP-001469,,CUST-00179,2024-02-23,2024-02-23 15:00,FALSE,0.0
SHP-003558,WH02,CUST-00059,2024-11-23,2024-11-23 00:00,No,0.0
SHP-000412,kewdale wh,CUST-00002,2024-07-08,2024-07-08 19:00,0,0.0
SHP-002405,Fremantle WH,CUST-00075,2024-11-10,2024-11-10 16:00,false,0.0
SHP-002125,WH02,CUST-00150,2024-08-14,2024-08-14 12:00,0,0.0
SHP-PEAK-00565,WH01,CUST-00161,2024-11-25,2024-11-25 19:00,N,0.0
SHP-001739,,CUST-00056,2024-12-01,2024-12-01 12:00,0,0.0
SHP-003938,Perth WH,CUST-00115,2023-12-04,2023-12-04 07:00,FALSE,0.0
SHP-004332,Perth WH,CUST-00072,2023-01-10,2023-01-10 10:00,N,0.0
SHP-001927,fremantle wh,CUST-00052,2023-12-21,2023-12-21 16:00,No,0.0
SHP-001035,,CUST-00093,2023-09-30,2023-09-30 12:00,false,0.0
SHP-002506,WH02,CUST-00061,2024-05-04,2024-05-05 17:00,TRUE,41.9
SHP-004971,WH03,CUST-00058,2023-08-04,2023-08-04 18:00,No,0.0
SHP-000932,WH01,CUST-00138,2024-11-22,2024-11-22 16:00,N,0.0
SHP-PEAK-00791,fremantle wh,CUST-00060,2023-11-14,2023-11-14 04:00,true,4.4
SHP-004451,perth wh,CUST-00001,2024-11-16,2024-11-16 09:00,No,0.0
SHP-000634,Perth WH,CUST-00117,2024-08-11,2024-08-11 19:00,false,0.0
SHP-001515,WH01,CUST-00025,2023-03-09,2023-03-09 13:00,0,0.0
SHP-000499,WH01,CUST-00134,2024-05-02,2024-05-02 16:00,0,0.0
SHP-001908,WH02,CUST-00103,2023-02-03,2023-02-04 23:00,Yes,47.5
SHP-000416,WH02,CUST-00123,2023-02-02,2023-02-02 18:00,No,0.0
SHP-004123,fremantle wh,CUST-00150,2024-08-13,2024-08-13 09:00,N,0.0
SHP-003113,WH02,CUST-00118,2024-11-07,2024-11-07 13:00,No,0.0
SHP-004682,Kewdale WH,CUST-00110,2024-07-12,2024-07-12 08:00,FALSE,0.0
SHP-001744,kewdale wh,CUST-00007,2024-12-04,2024-12-04 12:00,No,0.0
SHP-000758,WH01,CUST-00019,2024-05-31,2024-05-31 05:00,N,0.0
SHP-001721,fremantle wh,CUST-00155,2024-04-10,2024-04-10 12:00,false,0.0
SHP-001042,WH02,CUST-00046,2024-01-15,2024-01-15 08:00,No,0.0
SHP-002099,kewdale wh,CUST-00004,2024-05-26,2024-05-26 12:00,false,0.0
SHP-002810,WH01,CUST-00109,2024-03-23,2024-03-23 18:00,Yes,18.6
SHP-002946,,CUST-00166,2024-06-06,2024-06-06 15:00,No,0.0
SHP-002340,WH02,CUST-00130,2024-09-29,2024-09-29 12:00,No,0.0
SHP-000597,WH03,CUST-00026,2024-03-04,2024-03-05 04:00,Y,28.5
SHP-003025,Perth WH,CUST-00016,2024-05-02,2024-05-02 19:00,N,0.0
SHP-003505,WH01,CUST-00096,2023-11-24,2023-11-24 07:00,No,0.0
SHP-001069,Kewdale WH,CUST-00118,2024-07-15,2024-07-15 11:00,FALSE,0.0
SHP-002087,perth wh,CUST-00116,2024-05-13,2024-05-13 18:00,FALSE,0.0
SHP-002886,WH03,CUST-00131,2024-05-01,2024-05-01 10:00,FALSE,0.0
SHP-003738,WH02,CUST-00079,2024-05-26,2024-05-26 22:00,1,22.8
SHP-000653,Kewdale WH,CUST-00029,2024-06-29,2024-06-29 17:00,N,0.0
SHP-004510,Perth WH,CUST-00198,2024-10-03,2024-10-03 00:00,N,0.0
SHP-004691,WH02,CUST-00062,2023-07-30,2023-07-30 03:00,FALSE,0.0
SHP-002174,WH02,CUST-00105,2024-13-45,2024-01-09 13:00,FALSE,0.0
SHP-002388,kewdale wh,CUST-00112,2023-12-24,2023-12-24 05:00,false,0.0
SHP-PEAK-00744,Kewdale WH,CUST-00032,2023-12-13,2023-12-14 23:00,Yes,47.3
SHP-001963,Fremantle WH,CUST-00068,2023-04-06,2023-04-06 12:00,FALSE,0.0
SHP-001644,Fremantle WH,CUST-00087,2023-08-11,2023-08-11 17:00,false,0.0
SHP-003086,Kewdale WH,CUST-00143,2024-12-14,2024-12-15 11:00,true,35.8
SHP-000076,kewdale wh,CUST-00033,2023-06-06,2023-06-06 04:00,false,0.0
SHP-003478,fremantle wh,CUST-00132,2023-01-13,2023-01-13 13:00,false,0.0
SHP-003414,WH01,CUST-00113,2023-06-30,2023-06-30 19:00,false,0.0
SHP-PEAK-00242,Perth WH,CUST-00084,2024-11-06,2024-11-06 10:00,false,0.0
SHP-004931,WH02,CUST-00154,2024-13-45,2024-12-01 05:00,0,0.0
SHP-003692,Fremantle WH,CUST-00145,2024-10-08,2024-10-08 15:00,N,0.0
SHP-PEAK-00593,perth wh,CUST-00145,2023-12-10,2023-12-10 19:00,No,0.0
SHP-003168,Kewdale WH,CUST-00007,2023-06-13,2023-06-13 13:00,No,0.0
SHP-004372,WH03,CUST-00161,2024-08-23,2024-08-23 05:00,N,0.0
SHP-003871,Perth WH,CUST-00077,2024-05-19,2024-05-19 02:00,0,0.0
SHP-002878,fremantle wh,CUST-00145,2024-10-06,2024-10-07 13:00,Yes,37.3
SHP-001011,Perth WH,CUST-00100,2023-01-13,2023-01-13 19:00,N,0.0
SHP-001030,Kewdale WH,CUST-00109,2023-12-17,2023-12-17 02:00,FALSE,0.0
SHP-002081,WH02,CUST-00043,2024-05-16,2024-05-16 05:00,0,0.0
SHP-000829,,CUST-00052,2024-04-05,2024-04-05 13:00,FALSE,0.0
SHP-002570,Kewdale WH,CUST-00132,2023-07-12,2023-07-12 00:00,No,0.0
SHP-004874,Fremantle WH,CUST-00025,2023-02-30,2023-01-24 04:00,No,0.0
SHP-000097,WH01,CUST-00082,2024-09-15,2024-09-15 03:00,No,0.0
SHP-002933,kewdale wh,CUST-00131,2023-07-05,2023-07-05 17:00,FALSE,0.0
SHP-004484,Perth WH,CUST-00169,2023-12-18,2023-12-18 04:00,N,0.0
SHP-003333,WH01,CUST-00072,2024-01-17,2024-01-18 19:00,Yes,43.3
SHP-003857,Perth WH,CUST-00083,2024-05-13,2024-05-13 18:00,FALSE,0.0
SHP-001201,,CUST-00162,2024-11-18,2024-11-18 07:00,TRUE,7.6
SHP-000622,kewdale wh,CUST-00137,2023-11-11,2023-11-11 18:00,false,0.0
SHP-001413,kewdale wh,CUST-00170,2023-01-21,2023-01-21 03:00,FALSE,0.0
SHP-000567,Kewdale WH,CUST-00111,2023-04-17,2023-04-17 05:00,Yes,5.7
SHP-000544,WH02,CUST-00151,2024-02-27,2024-02-27 10:00,FALSE,0.0
SHP-001335,WH02,CUST-00198,2023-09-18,2023-09-18 04:00,No,0.0
SHP-001889,Perth WH,CUST-00044,2023-01-27,2023-01-27 00:00,0,0.0
SHP-000052,WH01,CUST-00092,2023-03-02,2023-03-02 18:00,No,0.0
SHP-004924,fremantle wh,CUST-00023,2023-04-21,2023-04-21 01:00,0,0.0
SHP-002956,kewdale wh,CUST-00196,2024-07-13,2024-07-13 18:00,N,0.0
SHP-PEAK-00082,WH03,CUST-00012,2023-11-01,2023-11-01 02:00,No,0.0
SHP-000746,perth wh,CUST-00143,2024-11-19,2024-11-19 15:00,0,0.0
SHP-004201,WH03,CUST-00098,2024-07-23,2024-07-23 05:00,N,0.0
SHP-002981,Perth WH,CUST-00135,2024-11-08,2024-11-08 03:00,0,0.0
SHP-001468,kewdale wh,CUST-00046,2023-03-22,2023-03-22 07:00,FALSE,0.0
SHP-001766,WH03,ORPHAN-11,2024-07-08,2024-07-08 15:00,FALSE,0.0
SHP-000196,Fremantle WH,CUST-00121,2024-12-26,2024-12-26 14:00,FALSE,0.0
SHP-002550,Fremantle WH,CUST-00074,2024-05-13,2024-05-14 11:00,Y,35.1
SHP-002317,fremantle wh,CUST-00054,2024-06-06,2024-06-06 15:00,N,0.0
SHP-003584,Fremantle WH,CUST-00059,2024-09-06,2024-09-06 05:00,No,0.0
SHP-000803,WH03,CUST-00192,2024-04-30,2024-05-01 19:00,true,43.8
SHP-004040,WH01,CUST-00027,2024-03-15,2024-03-16 14:00,1,38.6
SHP-000621,Kewdale WH,CUST-00028,2024-03-02,2024-03-03 20:00,Yes,44.6
SHP-003078,fremantle wh,CUST-00003,2024-03-11,2024-03-11 19:00,No,0.0
SHP-004705,perth wh,CUST-00113,2023-04-07,2023-04-08 21:00,Y,45.7
SHP-003439,fremantle wh,CUST-00066,2023-04-24,2023-04-24 19:00,FALSE,0.0
SHP-004650,WH03,CUST-00047,2023-01-05,2023-01-05 19:00,No,0.0
SHP-002971,Kewdale WH,CUST-00105,2024-12-06,2024-12-07 00:00,Y,24.8
SHP-001727,WH02,CUST-00116,2024-05-08,2024-05-09 17:00,TRUE,41.8
SHP-000645,WH01,CUST-00037,2023-09-24,2023-09-25 17:00,Yes,41.4
SHP-PEAK-00449,Kewdale WH,CUST-00100,2023-11-25,2023-11-25 13:00,1,13.1
SHP-004766,kewdale wh,CUST-00107,2023-06-25,2023-06-25 15:00,FALSE,0.0
SHP-002292,kewdale wh,CUST-00108,2023-10-02,2023-10-02 05:00,N,0.0
SHP-001942,WH03,CUST-00068,2023-05-18,2023-05-18 08:00,0,0.0
SHP-004284,Kewdale WH,CUST-00044,2023-07-02,2023-07-02 17:00,N,0.0
SHP-000121,WH03,CUST-00010,2024-04-21,2024-04-21 23:00,Y,23.5
SHP-002771,perth wh,CUST-00104,2024-09-04,2024-09-04 06:00,FALSE,0.0
SHP-002781,fremantle wh,CUST-00056,2023-11-28,2023-11-28 15:00,N,0.0
SHP-003955,fremantle wh,CUST-00195,2023-01-02,2023-01-02 15:00,false,0.0
SHP-004701,kewdale wh,CUST-00118,2023-10-15,2023-10-15 13:00,No,0.0
SHP-002909,WH02,CUST-00031,2023-12-17,2023-12-17 04:00,false,0.0
SHP-001231,WH03,CUST-00045,2023-10-05,2023-10-05 06:00,FALSE,0.0
SHP-000706,WH02,CUST-00156,2024-08-12,2024-08-12 01:00,false,0.0
SHP-004551,kewdale wh,CUST-00058,2024-02-17,2024-02-17 15:00,false,0.0
SHP-PEAK-00025,fremantle wh,CUST-00112,2023-11-22,2023-11-22 07:00,1,7.5
SHP-003320,,CUST-00082,2024-01-12,2024-01-12 06:00,FALSE,0.0
SHP-000135,kewdale wh,CUST-00166,2023-12-29,2023-12-29 03:00,false,0.0
SHP-003310,Perth WH,CUST-00116,2024-07-31,2024-07-31 09:00,false,0.0
SHP-PEAK-00710,WH03,CUST-00176,2023-12-13,2023-12-13 01:00,0,0.0
SHP-003760,WH02,CUST-00152,2024-10-07,2024-10-07 00:00,N,0.0
SHP-004587,kewdale wh,CUST-00004,2024-01-10,2024-01-10 08:00,0,0.0
SHP-004115,,CUST-00052,2023-05-26,2023-05-26 18:00,1,18.4
SHP-002108,WH02,CUST-00086,2023-03-06,2023-03-06 18:00,No,0.0
SHP-000512,Kewdale WH,CUST-00086,2023-09-30,2023-09-30 07:00,No,0.0
SHP-000063,fremantle wh,CUST-00004,2023-08-31,2023-08-31 05:00,N,0.0
SHP-003576,Perth WH,CUST-00187,2023-04-28,2023-04-28 19:00,N,0.0
SHP-PEAK-00037,Fremantle WH,CUST-00030,2024-12-04,2024-12-04 17:00,1,17.5
SHP-002111,WH01,CUST-00174,2024-06-14,2024-06-14 12:00,FALSE,0.0
SHP-PEAK-00424,WH02,CUST-00185,2024-11-28,2024-11-28 14:00,0,0.0
SHP-002846,Perth WH,CUST-00083,2023-05-14,2023-05-14 11:00,N,0.0
SHP-PEAK-00498,WH03,CUST-00087,2024-11-06,2024-11-06 14:00,0,0.0
SHP-001212,WH03,CUST-00074,2024-09-11,2024-09-11 15:00,N,0.0
SHP-000123,WH01,CUST-00073,2023-11-20,2023-11-20 15:00,N,0.0
SHP-003675,WH02,CUST-00066,2023-05-29,2023-05-29 00:00,FALSE,0.0
SHP-004087,WH01,CUST-00034,2023-11-29,2023-11-29 10:00,0,0.0
SHP-PEAK-00516,kewdale wh,CUST-00008,2023-12-31,2023-12-31 10:00,false,0.0
SHP-003014,Perth WH,CUST-00049,2023-04-18,2023-04-18 03:00,FALSE,0.0
SHP-001211,WH01,CUST-00031,2024-11-15,2024-11-15 23:00,true,23.0
SHP-000568,Perth WH,CUST-00199,2023-12-14,2023-12-14 14:00,No,0.0
SHP-002233,Kewdale WH,CUST-00071,2023-05-16,2023-05-16 01:00,FALSE,0.0
SHP-000549,WH02,CUST-00073,2023-03-17,2023-03-17 00:00,No,0.0
SHP-000865,WH02,CUST-00074,2024-06-10,2024-06-10 04:00,No,0.0
SHP-004699,WH03,CUST-00125,2023-09-15,2023-09-16 01:00,Y,25.6
SHP-001393,,CUST-00075,2024-05-07,2024-05-07 10:00,N,0.0
SHP-004387,WH03,CUST-00035,2024-01-01,2024-01-01 00:00,FALSE,0.0
SHP-001836,Kewdale WH,CUST-00151,2024-01-06,2024-01-06 06:00,FALSE,0.0
SHP-001863,WH03,CUST-00016,2024-12-24,2024-12-24 18:00,0,0.0
SHP-001631,Perth WH,CUST-00090,2023-01-06,2023-01-06 19:00,No,0.0
SHP-000721,perth wh,CUST-00038,2024-07-09,2024-07-09 05:00,0,0.0
SHP-004583,perth wh,CUST-00002,2023-03-24,2023-03-24 11:00,FALSE,0.0
SHP-004459,Perth WH,CUST-00187,2023-05-15,2023-05-15 14:00,N,0.0
SHP-000691,Perth WH,CUST-00115,2024-10-31,2024-10-31 16:00,No,0.0
SHP-000603,WH01,CUST-00036,2024-04-22,2024-04-22 02:00,No,0.0
SHP-PEAK-00512,kewdale wh,CUST-00097,2023-11-24,2023-11-25 14:00,true,38.6
SHP-002519,Kewdale WH,CUST-00122,2024-11-17,2024-11-17 12:00,Y,12.3
SHP-002104,WH01,CUST-00119,2024-02-01,2024-02-01 17:00,1,17.8
SHP-001704,Kewdale WH,CUST-00167,2024-02-19,2024-02-19 03:00,FALSE,0.0
SHP-003904,kewdale wh,CUST-00126,2023-05-16,2023-05-16 16:00,No,0.0
SHP-PEAK-00582,WH03,CUST-00013,2023-11-14,2023-11-14 06:00,FALSE,0.0
SHP-000319,kewdale wh,CUST-00041,2023-12-30,2023-12-30 02:00,0,0.0
SHP-001666,,CUST-00029,2023-06-03,2023-06-03 13:00,false,0.0
SHP-PEAK-00752,WH01,CUST-00123,2024-11-29,2024-11-29 17:00,FALSE,0.0
SHP-000275,WH01,CUST-00131,2024-11-10,2024-11-10 01:00,false,0.0
SHP-PEAK-00167,perth wh,CUST-00001,2024-11-16,2024-11-16 09:00,No,0.0
SHP-001362,Kewdale WH,CUST-00142,2023-08-07,2023-08-07 18:00,N,0.0
SHP-001527,Fremantle WH,CUST-00120,2023-12-02,2023-12-02 01:00,0,0.0
SHP-003394,Perth WH,CUST-00138,2024-01-08,2024-01-08 15:00,FALSE,0.0
SHP-001729,WH01,CUST-00145,2023-06-25,2023-06-25 11:00,false,0.0
SHP-004939,Kewdale WH,CUST-00184,2024-11-20,2024-11-20 12:00,N,0.0
SHP-002365,Fremantle WH,CUST-00104,2023-10-28,2023-10-29 15:00,Y,39.5
SHP-004916,kewdale wh,CUST-00007,2024-04-19,2024-04-19 07:00,N,0.0
SHP-004353,Kewdale WH,CUST-00198,2024-06-26,2024-06-26 08:00,N,0.0
SHP-001838,kewdale wh,CUST-00094,2023-05-13,2023-05-13 11:00,FALSE,0.0
SHP-000946,WH01,CUST-00077,2024-07-11,2024-07-11 12:00,0,0.0
SHP-004601,WH01,CUST-00031,2023-07-07,2023-07-07 05:00,false,0.0
SHP-PEAK-00587,perth wh,CUST-00069,2023-11-27,2023-11-27 14:00,0,0.0
SHP-000296,perth wh,CUST-00078,2024-01-11,2024-01-11 02:00,N,0.0
SHP-PEAK-00722,kewdale wh,CUST-00029,2023-11-01,2023-11-01 04:00,FALSE,0.0
SHP-003027,kewdale wh,CUST-00018,2023-03-16,2023-03-16 13:00,false,0.0
SHP-000299,perth wh,CUST-00172,2023-02-04,2023-02-04 04:00,N,0.0
SHP-000069,Fremantle WH,CUST-00117,2024-08-28,2024-08-29 17:00,1,41.0
SHP-004281,Kewdale WH,CUST-00104,2024-01-05,2024-01-05 14:00,0,0.0
SHP-000737,WH02,CUST-00103,2024-11-24,2024-11-25 22:00,Yes,46.9
SHP-003430,Perth WH,CUST-00166,2023-01-07,2023-01-07 00:00,false,0.0
SHP-001922,kewdale wh,CUST-00173,2024-02-11,2024-02-11 12:00,FALSE,0.0
SHP-PEAK-00606,kewdale wh,CUST-00078,2023-12-09,2023-12-09 23:00,1,23.3
SHP-001898,Perth WH,CUST-00064,2023-02-16,2023-02-16 16:00,false,0.0
SHP-003429,Fremantle WH,CUST-00134,2024-04-24,2024-04-24 18:00,FALSE,0.0
SHP-000151,WH01,CUST-00063,2023-08-24,2023-08-24 15:00,FALSE,0.0
SHP-000757,Fremantle WH,CUST-00025,2023-05-07,2023-05-08 20:00,true,44.8
SHP-PEAK-00347,WH03,CUST-00003,2024-11-20,2024-11-21 02:00,1,26.3
SHP-003793,fremantle wh,CUST-00184,2023-10-03,2023-10-03 08:00,0,0.0
SHP-PEAK-00279,Fremantle WH,CUST-00012,2024-11-04,2024-11-04 12:00,false,0.0
SHP-004241,fremantle wh,CUST-00164,2023-07-24,2023-07-24 03:00,N,0.0
SHP-000170,fremantle wh,CUST-00118,2024-11-06,2024-11-06 10:00,No,0.0
SHP-003353,,CUST-00011,2024-08-26,2024-08-26 03:00,false,0.0
SHP-000377,Fremantle WH,CUST-00155,2023-12-27,2023-12-27 00:00,No,0.0
SHP-002227,WH03,CUST-00064,2024-09-21,2024-09-21 14:00,0,0.0
SHP-000860,WH01,CUST-00051,2023-01-26,2023-01-26 02:00,FALSE,0.0
SHP-004155,Kewdale WH,CUST-00054,2023-11-18,2023-11-18 06:00,N,0.0
SHP-003822,kewdale wh,CUST-00183,2024-02-11,2024-02-11 10:00,0,0.0
SHP-003893,Fremantle WH,CUST-00110,2023-07-30,2023-07-30 06:00,0,0.0
SHP-000379,WH01,CUST-00172,2023-08-11,2023-08-11 08:00,TRUE,8.8
SHP-002169,Kewdale WH,CUST-00062,2023-03-03,2023-03-03 11:00,0,0.0
SHP-001295,Kewdale WH,CUST-00030,2024-08-18,2024-08-18 15:00,FALSE,0.0
